content_id,client_id,score,action,reason_code,avg_position,impressions_90d,days_since_last_update,ctr
content_4daed47d4c91,client_4e07408562,47.3,monitor,monitor,6.6,2262,13,1.02
content_58c4b92b92aa,client_8527a891e2,47.2,monitor,monitor,8.5,2,98,0.0
content_a428af48d0c7,client_4e07408562,47.2,monitor,monitor,18.7,1258,13,0.16
content_e8729b6fec38,client_4e07408562,47.2,monitor,monitor,10.2,6570,25,0.76
content_55a06edcc229,client_8527a891e2,47.2,monitor,monitor,12.3,7,20,0.0
content_8ae493fb4fb8,client_f369cb89fc,47.2,monitor,monitor,6.6,23888,20,0.46
content_c3b109c7b1e3,client_4e07408562,47.2,monitor,monitor,45.7,607,104,0.0
content_da476514f660,client_8527a891e2,47.2,monitor,monitor,22.0,13,104,0.0
content_a86f00a2e0ce,client_4e07408562,47.2,monitor,monitor,27.6,21976,25,0.25
content_aeb5d182368b,client_4e07408562,47.2,monitor,monitor,34.0,1209,13,0.08
content_a6a201a10053,client_f369cb89fc,47.2,monitor,monitor,0.5,2,20,0.0
content_5158ffc16039,client_8527a891e2,47.2,monitor,monitor,6.5,13,20,0.0
content_fa37cba3a692,client_4e07408562,47.2,monitor,monitor,14.5,2343,13,0.26
content_8b88debf6d35,client_4e07408562,47.2,monitor,monitor,5.4,4515,104,0.44
content_a0fff30c920a,client_4e07408562,47.1,monitor,monitor,19.4,2118,13,0.19
content_24dc00e22625,client_f369cb89fc,47.1,monitor,monitor,3.7,242,20,2.48
content_cfbb81c693df,client_e629fa6598,47.1,monitor,monitor,13.7,4540,22,0.0
content_ed356a0df49b,client_f369cb89fc,47.1,monitor,monitor,4.0,6,20,0.0
content_61d443ec18ae,client_e629fa6598,47.1,monitor,monitor,5.8,817,22,0.12
content_0e22f3e72c38,client_8527a891e2,47.1,monitor,monitor,13.3,54,20,0.0
content_809b50c43cad,client_4e07408562,47.1,monitor,monitor,29.7,579,13,0.0
content_395a0b5c7287,client_4e07408562,47.1,monitor,monitor,5.7,2577,104,0.5
content_98e305f0cacc,client_4e07408562,47.1,monitor,monitor,9.6,436,13,0.0
content_a178dec7e550,client_434c9b5ae5,47.1,monitor,monitor,5.8,10,8,0.0
content_e3c80264bcf6,client_4e07408562,47.1,monitor,monitor,30.3,1101,13,0.09
content_3cf332981a39,client_8527a891e2,47.1,monitor,monitor,12.9,124,104,4.84
content_53e38ea20dcd,client_4e07408562,47.1,monitor,monitor,11.2,1797,7,0.61
content_379dd89231c7,client_8527a891e2,47.1,monitor,monitor,71.1,162,104,0.0
content_5e1febd65aa2,client_4e07408562,47.1,monitor,monitor,7.6,2091,7,0.29
content_1853f4c1d3b6,client_4e07408562,47.1,monitor,monitor,7.4,3525,13,0.45
content_2340513245dd,client_4e07408562,47.1,monitor,monitor,12.1,3958,14,0.35
content_cd444afadcc6,client_4e07408562,47.1,monitor,monitor,10.0,52313,25,0.2
content_41d6ee667372,client_4e07408562,47.0,monitor,monitor,24.3,717,104,0.14
content_9e2f3f2d8b39,client_4e07408562,47.0,monitor,monitor,5.4,3761,104,0.32
content_5e4e7b5040b9,client_4e07408562,47.0,monitor,monitor,26.7,470,13,0.43
content_deabeb979acb,client_4e07408562,47.0,monitor,monitor,16.1,2146,104,0.14
content_08eb507fdfc2,client_4e07408562,47.0,monitor,monitor,57.7,4222,104,0.05
content_676074f0d01d,client_8527a891e2,47.0,monitor,monitor,14.4,12,92,0.0
content_af276dd998e0,client_4e07408562,47.0,monitor,monitor,11.2,344,13,0.58
content_6e49b6d291af,client_4e07408562,47.0,monitor,monitor,19.5,2248,13,0.13
content_d03a54ef72a8,client_4e07408562,47.0,monitor,monitor,25.2,14076,25,0.2
content_f239c6b2fceb,client_8527a891e2,47.0,monitor,monitor,2.6,7,8,0.0
content_ea9db7a9f75b,client_4e07408562,47.0,monitor,monitor,4.3,3957,13,0.2
content_7c9b3e0182d1,client_4e07408562,47.0,monitor,monitor,8.0,27563,25,0.25
content_5dbab5726d5e,client_4e07408562,47.0,monitor,monitor,36.9,167,104,0.0
content_46b360d48f83,client_4e07408562,47.0,monitor,monitor,26.7,2777,13,0.18
content_a4df4a987bec,client_f369cb89fc,47.0,monitor,monitor,35.5,72,20,0.0
content_5498901f83fb,client_4e07408562,47.0,monitor,monitor,27.1,1242,13,0.24
content_132a80648ff5,client_f369cb89fc,47.0,monitor,monitor,4.4,24,20,4.17
content_3538e71354dc,client_4e07408562,47.0,monitor,monitor,4.0,2046,104,0.88
content_5c5c9a925d23,client_f369cb89fc,46.9,monitor,monitor,7.2,19,20,5.26
content_b35a7acdc3a8,client_8527a891e2,46.9,monitor,monitor,2.0,3,20,0.0
content_b0981fa41b7a,client_4e07408562,46.9,monitor,monitor,7.4,61930,25,0.16
content_0a38b4739f62,client_4e07408562,46.9,monitor,monitor,10.9,754,7,0.27
content_e6519623a098,client_f369cb89fc,46.9,monitor,monitor,22.3,18,20,0.0
content_f3fc70cb226d,client_4e07408562,46.9,monitor,monitor,20.5,2653,104,0.08
content_9abd76d902c3,client_4e07408562,46.9,monitor,monitor,20.8,2290,13,0.48
content_6bedb14141c9,client_e629fa6598,46.9,monitor,monitor,7.9,5641,22,0.11
content_9e3816a4198e,client_4e07408562,46.9,monitor,monitor,10.6,1650,13,0.18
content_09a0dcb0bb26,client_4e07408562,46.9,monitor,monitor,7.5,19180,25,0.16
content_d9cf8835e2a7,client_4e07408562,46.9,monitor,monitor,6.4,2529,104,0.36
content_d0b3e7ec062a,client_f369cb89fc,46.9,monitor,monitor,8.1,7,20,0.0
content_63f1438cb612,client_f369cb89fc,46.9,monitor,monitor,3.0,7,20,0.0
content_4668ed45b73e,client_8527a891e2,46.9,monitor,monitor,5.0,5,20,0.0
content_09916526d65e,client_f369cb89fc,46.9,monitor,monitor,54.9,402,20,0.0
content_753b8b5e0b81,client_8527a891e2,46.8,monitor,monitor,28.6,143,104,0.7
content_2cb5e2e836e6,client_e629fa6598,46.8,monitor,monitor,12.4,156,22,0.0
content_97703a2d36b7,client_8527a891e2,46.8,monitor,monitor,12.3,12,20,0.0
content_d15e6b71a021,client_8527a891e2,46.8,monitor,monitor,12.0,4,20,0.0
content_f68a0cf4e545,client_e629fa6598,46.8,monitor,monitor,10.9,139,22,0.0
content_466386c747aa,client_4e07408562,46.8,monitor,monitor,14.1,10554,25,0.24
content_56b20dc4693f,client_f369cb89fc,46.8,monitor,monitor,6.1,114,20,3.51
content_f258849b08ca,client_4e07408562,46.8,monitor,monitor,8.9,1457,13,0.41
content_5b328cf43d53,client_4e07408562,46.8,monitor,monitor,39.0,3144,104,0.0
content_a851ef13c4b5,client_8527a891e2,46.8,monitor,monitor,15.9,7,20,0.0
content_d8b40bc1326d,client_4e07408562,46.8,monitor,monitor,22.3,14886,25,0.28
content_5f3fbd7e5521,client_f369cb89fc,46.8,monitor,monitor,1.9,8,20,12.5
content_a200afcd5609,client_8527a891e2,46.7,monitor,monitor,17.0,9,98,0.0
content_c7da8834e84f,client_f369cb89fc,46.7,monitor,monitor,5.6,8,20,0.0
content_c3071ba6b02b,client_f369cb89fc,46.7,monitor,monitor,2.5,7872,20,0.98
content_2f51445dae6e,client_f369cb89fc,46.7,monitor,monitor,26.6,71,20,0.0
content_ac3d60f67cb8,client_4e07408562,46.7,monitor,monitor,48.7,282,104,0.0
content_344ddf4c03d6,client_4e07408562,46.7,monitor,monitor,13.7,43817,25,0.17
content_17e6df28a5d5,client_f369cb89fc,46.7,monitor,monitor,31.2,155,20,0.65
content_86185661ae1f,client_e629fa6598,46.7,monitor,monitor,6.7,188,22,0.0
content_1e9de4c9542e,client_e629fa6598,46.7,monitor,monitor,30.6,762,22,0.0
content_1033787c1e0e,client_8527a891e2,46.7,monitor,monitor,33.1,9,92,0.0
content_ed042e51f683,client_4e07408562,46.7,monitor,monitor,15.7,1948,104,0.41
content_8d0a8cbf9d1e,client_4e07408562,46.7,monitor,monitor,47.7,5090,104,0.0
content_1b8d40b05698,client_434c9b5ae5,46.7,monitor,monitor,8.0,3,89,0.0
content_2cb87e388022,client_4e07408562,46.7,monitor,monitor,32.1,6097,104,0.13
content_84b564f96061,client_4e07408562,46.7,monitor,monitor,50.9,1680,7,0.06
content_9de8749fb755,client_4e07408562,46.7,monitor,monitor,10.2,3447,14,0.55
content_4fe3714b9736,client_4e07408562,46.7,monitor,monitor,8.8,5274,25,0.32
content_8c5dcc367672,client_8527a891e2,46.7,monitor,monitor,8.5,2,103,0.0
content_124103b6a88e,client_8527a891e2,46.6,monitor,monitor,83.2,461,104,0.0
content_f78faba0af78,client_4e07408562,46.6,monitor,monitor,5.6,13011,104,0.55
content_dd4ac84ca18a,client_8527a891e2,46.6,monitor,monitor,16.1,49,20,0.0
content_95c980a35562,client_4e07408562,46.6,monitor,monitor,5.3,4019,104,0.3
content_eb3f1d1ef2ea,client_8527a891e2,46.6,monitor,monitor,1.4,7,8,0.0
content_3d49ab508c58,client_4e07408562,46.5,monitor,monitor,41.5,720,104,0.0
content_6ecc6812ff7b,client_8527a891e2,46.5,monitor,monitor,12.4,5,104,0.0
content_c24703aeed68,client_4e07408562,46.5,monitor,monitor,16.1,408,104,0.25
content_5d961699903f,client_e629fa6598,46.5,monitor,monitor,22.6,979,20,0.0
content_a0ebfeb791bf,client_f369cb89fc,46.5,monitor,monitor,2.7,7,8,0.0
content_9369f0b2380b,client_e629fa6598,46.5,monitor,monitor,7.6,360,20,0.28
content_414627c66f75,client_8527a891e2,46.5,monitor,monitor,15.6,8,102,0.0
content_e25a5ef7ae33,client_4e07408562,46.5,monitor,monitor,15.7,4610,25,0.15
content_291e5716005f,client_4e07408562,46.5,monitor,monitor,15.7,18834,25,0.13
content_94defa9a6783,client_f369cb89fc,46.5,monitor,monitor,6.2,19,20,0.0
content_c9fc2aac0673,client_f369cb89fc,46.5,monitor,monitor,22.1,26,20,0.0
content_5dbfd76e584f,client_4e07408562,46.5,monitor,monitor,5.9,36460,104,0.18
content_b9104a222d01,client_f369cb89fc,46.4,monitor,monitor,6.2,25,20,4.0
content_a1d3c702561a,client_e629fa6598,46.4,monitor,monitor,12.1,1606,22,0.19
content_805c94a358c1,client_4e07408562,46.4,monitor,monitor,16.9,610,13,0.33
content_9be3fc199752,client_434c9b5ae5,46.4,monitor,monitor,3.6,5,8,0.0
content_c18521c05222,client_8527a891e2,46.4,monitor,monitor,23.1,13,104,0.0
content_8c9b4df92b7b,client_f369cb89fc,46.4,monitor,monitor,5.2,10,8,0.0
content_b00fb34f71f7,client_d029fa3a95,46.4,monitor,monitor,27.8,2488,20,0.32
content_f0f639eb2f80,client_4e07408562,46.4,monitor,monitor,10.3,4506,25,0.71
content_a52c1485b2dd,client_f369cb89fc,46.4,monitor,monitor,42.6,314,20,0.32
content_5b60954a7dde,client_8527a891e2,46.4,monitor,monitor,42.9,85,104,1.18
content_ff48c7c2225b,client_f369cb89fc,46.4,monitor,monitor,7.1,30,20,3.33
content_ce2f6ebc3eea,client_d029fa3a95,46.3,monitor,monitor,5.5,36382,20,0.18
content_01dd96037a80,client_f369cb89fc,46.3,monitor,monitor,15.9,41427,8,0.31
content_eb183a3fdf61,client_f369cb89fc,46.3,monitor,monitor,5.2,6,8,0.0
content_2b7643543b19,client_8527a891e2,46.3,monitor,monitor,7.0,7,20,0.0
content_670b08a87508,client_4e07408562,46.3,monitor,monitor,6.6,6898,104,0.29
content_ccd5d403a598,client_e629fa6598,46.3,monitor,monitor,13.5,202,20,0.0
content_3b2ffe259549,client_d029fa3a95,46.3,monitor,monitor,28.5,54,20,0.0
content_0969af623440,client_4e07408562,46.3,monitor,monitor,8.4,3061,20,0.29
content_32b39bf12b85,client_4e07408562,46.3,monitor,monitor,9.3,2318,13,0.17
content_1254ff8eb21b,client_d029fa3a95,46.3,monitor,monitor,17.6,12,20,0.0
content_cea79ef51519,client_f369cb89fc,46.3,monitor,monitor,5.2,208798,20,0.23
content_0588cb9e1922,client_f369cb89fc,46.2,monitor,monitor,3.8,8,20,0.0
content_5b7fb45e8435,client_4e07408562,46.2,monitor,monitor,8.6,2803,13,0.43
content_a4d677c4395d,client_e629fa6598,46.2,monitor,monitor,27.6,853,22,0.0
content_e0b08ad65f5b,client_4e07408562,46.2,monitor,monitor,6.2,69460,14,0.12
content_fa81397b5422,client_4e07408562,46.2,monitor,monitor,22.0,2292,13,0.35
content_57efee64224c,client_8527a891e2,46.2,monitor,monitor,16.3,8,20,0.0
content_79878d990b26,client_8527a891e2,46.2,monitor,monitor,53.6,433,104,0.23
content_5ed756f018b6,client_f369cb89fc,46.2,monitor,monitor,4.1,8,8,0.0
content_5d01e2a93be7,client_e629fa6598,46.2,monitor,monitor,18.2,295,22,0.0
content_21b65e455525,client_4e07408562,46.2,monitor,monitor,5.0,58487,20,0.18
content_bd164997ed9b,client_f369cb89fc,46.2,monitor,monitor,4.7,13,20,0.0
content_c1ae3265aed4,client_4e07408562,46.2,monitor,monitor,12.2,1890,14,0.32
content_aed00caec333,client_f369cb89fc,46.2,monitor,monitor,12.5,17,20,0.0
content_314822ae53de,client_4e07408562,46.2,monitor,monitor,22.2,192,13,0.52
content_548036123034,client_f369cb89fc,46.2,monitor,monitor,4.6,5,20,0.0
content_c2710bb91ff3,client_4e07408562,46.1,monitor,monitor,19.9,12685,25,0.13
content_a01cdf6f5e79,client_f369cb89fc,46.1,monitor,monitor,5.1,11,20,9.09
content_4a078332f41c,client_8527a891e2,46.1,monitor,monitor,61.9,125,92,0.0
content_a16d664f3f07,client_e629fa6598,46.1,monitor,monitor,17.7,1196,22,0.25
content_de917854fd2a,client_8527a891e2,46.1,monitor,monitor,7.2,13,20,7.69
content_f58e588951ba,client_4e07408562,46.1,monitor,monitor,13.3,7017,25,0.26
content_de8e9909d824,client_8527a891e2,46.1,monitor,monitor,4.5,2,20,0.0
content_2f3532702ecc,client_4e07408562,46.1,monitor,monitor,6.6,7622,20,0.52
content_3504a42dccf2,client_4e07408562,46.1,monitor,monitor,13.8,628,7,0.32
content_b53c61eb766b,client_e629fa6598,46.1,monitor,monitor,8.2,77,22,0.0
content_d6d891125266,client_e629fa6598,46.1,monitor,monitor,7.8,8121,22,0.11
content_7f11755b690f,client_8527a891e2,46.1,monitor,monitor,8.3,15,20,0.0
content_3921a7d7066d,client_4e07408562,46.1,monitor,monitor,74.1,1625,104,0.0
content_a8178a8101ee,client_4e07408562,46.1,monitor,monitor,9.4,981,104,0.41
content_de8736cc0484,client_4e07408562,46.0,monitor,monitor,12.2,3206,20,0.28
content_51761c4f95a3,client_4e07408562,46.0,monitor,monitor,30.4,8995,14,0.21
content_5e387e075b1e,client_4e07408562,46.0,monitor,monitor,6.4,1125,104,0.18
content_4a24ce40377e,client_f369cb89fc,46.0,monitor,monitor,2.2,6,20,0.0
content_de74413100cf,client_4e07408562,46.0,monitor,monitor,9.3,74399,25,0.15
content_5888602cf5d2,client_8527a891e2,46.0,monitor,monitor,63.6,141,8,0.0
content_dc533773e97e,client_8527a891e2,46.0,monitor,monitor,15.5,6,104,0.0
content_e69538673155,client_4e07408562,46.0,monitor,monitor,27.7,6976,7,0.13
content_8a6c6eaff6c1,client_4e07408562,46.0,monitor,monitor,9.1,3221,13,0.53
content_c170ab55d53b,client_4e07408562,46.0,monitor,monitor,7.2,1573,7,0.45
content_39fdb8374b46,client_4e07408562,45.9,monitor,monitor,4.1,26771,104,0.52
content_f8f308d0b776,client_4e07408562,45.9,monitor,monitor,8.2,9770,25,0.44
content_73c2db014054,client_e629fa6598,45.9,monitor,monitor,45.6,357,22,0.0
content_d30f062eab20,client_4e07408562,45.9,monitor,monitor,12.4,1971,13,0.66
content_78434abcbc10,client_4e07408562,45.9,monitor,monitor,44.3,2428,7,0.08
content_a45145406e5f,client_8527a891e2,45.9,monitor,monitor,50.7,160,104,0.0
content_a0e0cffaef37,client_8527a891e2,45.9,monitor,monitor,15.2,6,98,0.0
content_9430301e2692,client_4e07408562,45.9,monitor,monitor,7.4,8122,25,0.52
content_29851de826f8,client_4e07408562,45.9,monitor,monitor,46.5,3979,104,0.15
content_823fd81e88da,client_4e07408562,45.9,monitor,monitor,12.3,7893,25,0.52
content_8b29757eee97,client_4e07408562,45.9,monitor,monitor,14.1,774,13,0.26
content_3bf9bfbc3e88,client_8527a891e2,45.9,monitor,monitor,5.3,4,20,0.0
content_617ce64d3266,client_4e07408562,45.9,monitor,monitor,25.1,217,104,0.46
content_7a09da8ecc46,client_4e07408562,45.9,monitor,monitor,6.4,1761,7,0.74
content_ed46f81f54d1,client_4e07408562,45.9,monitor,monitor,21.6,1862,13,0.27
content_8fe5aff59d1f,client_4e07408562,45.8,monitor,monitor,33.7,281,13,0.0
content_8533c9e2c066,client_8527a891e2,45.8,monitor,monitor,10.8,14,20,0.0
content_b573ebf82028,client_4e07408562,45.8,monitor,monitor,4.9,8742,20,0.37
content_082eb79ae608,client_8527a891e2,45.8,monitor,monitor,3.0,2,92,0.0
content_70c192d2e677,client_8527a891e2,45.8,monitor,monitor,0.6,5,8,0.0
content_6e2088b6b6b6,client_f369cb89fc,45.8,monitor,monitor,6.9,9,20,0.0
content_d50e451c8ce5,client_f369cb89fc,45.8,monitor,monitor,6.0,4,20,0.0
content_e38ce65f50a8,client_4e07408562,45.8,monitor,monitor,31.0,11667,20,0.1
content_f15b56cac59f,client_e629fa6598,45.8,monitor,monitor,7.7,7795,22,0.17
content_e172e24d3024,client_4e07408562,45.8,monitor,monitor,23.1,373,13,0.27
content_17ca7a51731c,client_4e07408562,45.8,monitor,monitor,18.7,16287,25,0.26
content_8d2efba45f13,client_4e07408562,45.8,monitor,monitor,63.1,370,104,0.0
content_f136cd37e105,client_8527a891e2,45.7,monitor,monitor,20.8,4,20,0.0
content_632fb68f9191,client_4e07408562,45.7,monitor,monitor,20.7,19160,25,0.07
content_64c9e22f23f7,client_8527a891e2,45.7,monitor,monitor,17.3,8,20,0.0
content_d63c11c0e82c,client_e629fa6598,45.7,monitor,monitor,23.4,158,22,0.0
content_5fb8424bac43,client_f369cb89fc,45.7,monitor,monitor,5.2,5,20,0.0
content_08eeb3ea4955,client_8527a891e2,45.7,monitor,monitor,69.3,117,104,0.0
content_b69b7a7bebd1,client_8527a891e2,45.7,monitor,monitor,20.8,13,104,0.0
content_f1743a78cb16,client_8527a891e2,45.7,monitor,monitor,2.0,3,92,0.0
content_8693951b77ad,client_8527a891e2,45.7,monitor,monitor,6.2,9,8,0.0
content_a62b745f8be3,client_8527a891e2,45.7,monitor,monitor,32.5,15,20,0.0
content_dc7b81fd2fff,client_4e07408562,45.7,monitor,monitor,43.9,837,104,0.12
content_95cf24054018,client_f369cb89fc,45.7,monitor,monitor,16.3,18367,20,0.42
content_a07e64a2cea4,client_4e07408562,45.7,monitor,monitor,19.3,460,13,0.43
content_d389b3cd65c2,client_f369cb89fc,45.7,monitor,monitor,5.0,349,20,2.58
content_76f30eda1e45,client_4e07408562,45.7,monitor,monitor,24.4,1090,13,0.09
content_c66f2e695f40,client_f369cb89fc,45.7,monitor,monitor,43.6,73,20,0.0
content_17dde6e2a013,client_f369cb89fc,45.7,monitor,monitor,16.8,42,20,2.38
content_2fcff7dd0889,client_4e07408562,45.7,monitor,monitor,7.8,7022,25,0.27
content_e56b47d2847f,client_4e07408562,45.7,monitor,monitor,5.5,2569,104,0.47
content_6bdf69aa45ec,client_4e07408562,45.7,monitor,monitor,4.8,29841,14,0.31
content_d116b2be0501,client_d029fa3a95,45.6,monitor,monitor,12.6,5,20,0.0
content_26da1548ae16,client_4e07408562,45.6,monitor,monitor,5.3,13450,14,0.26
content_e6441a0aadd5,client_f369cb89fc,45.6,monitor,monitor,5.8,12,20,0.0
content_90f84ecc4cca,client_4e07408562,45.6,monitor,monitor,43.9,951,104,0.0
content_23b5cceed86f,client_f369cb89fc,45.6,monitor,monitor,5.5,388,20,1.29
content_68679a49bd03,client_8527a891e2,45.6,monitor,monitor,12.7,6,20,0.0
content_468aa3110cc6,client_4e07408562,45.6,monitor,monitor,5.9,16951,104,0.09
content_6363a3126c33,client_f369cb89fc,45.6,monitor,monitor,31.6,34,20,0.0
content_69e92ae08f64,client_8527a891e2,45.6,monitor,monitor,12.3,8,104,0.0
content_6da233543753,client_4e07408562,45.6,monitor,monitor,10.0,1271,13,0.16
content_6dcaf630155b,client_f369cb89fc,45.6,monitor,monitor,13.3,9,20,0.0
content_d4d2bef70f5a,client_8527a891e2,45.6,monitor,monitor,19.2,12,104,0.0
content_bc9233c49b68,client_4e07408562,45.5,monitor,monitor,37.8,5503,104,0.04
content_7fd3b038c9e6,client_f369cb89fc,45.5,monitor,monitor,5.3,14,20,7.14
content_261dc1c0fb9c,client_4e07408562,45.5,monitor,monitor,9.0,20302,25,0.21
content_001707c6d170,client_f369cb89fc,45.5,monitor,monitor,6.2,6,8,0.0
content_2cde073b39dd,client_4e07408562,45.5,monitor,monitor,25.6,815,13,0.25
content_9eeb75a6bf3b,client_8527a891e2,45.5,monitor,monitor,6.0,1,20,0.0
content_7446b0b2cec2,client_4e07408562,45.5,monitor,monitor,10.7,1353,5,0.67
content_0b5d174e7744,client_f369cb89fc,45.5,monitor,monitor,6.1,10,20,0.0
content_b6163eb31d41,client_f369cb89fc,45.5,monitor,monitor,3.5,2,8,0.0
content_05a2af517f14,client_f369cb89fc,45.5,monitor,monitor,3.3,6901,20,0.93
content_686ca4a146ff,client_8527a891e2,45.5,monitor,monitor,25.3,15,20,0.0
content_4086da47e0d7,client_f369cb89fc,45.5,monitor,monitor,32.8,41,20,0.0
content_47c8976129fc,client_e629fa6598,45.4,monitor,monitor,52.1,2934,22,0.03
content_4a05d299cf1b,client_4e07408562,45.4,monitor,monitor,8.7,6317,25,0.6
content_8a4f4f22c861,client_4e07408562,45.4,monitor,monitor,25.4,2055,14,0.15
content_d7e06239830f,client_f369cb89fc,45.4,monitor,monitor,6.3,22,20,4.55
content_db6479551754,client_4e07408562,45.4,monitor,monitor,7.9,5697,25,0.09
content_3a4704b3910b,client_f369cb89fc,45.4,monitor,monitor,1.3,4,20,0.0
content_886b73d4b098,client_4e07408562,45.4,monitor,monitor,9.3,4892,25,0.51
content_0c366323d241,client_8527a891e2,45.4,monitor,monitor,2.0,1,92,0.0
content_02c0b7bcc4d2,client_4e07408562,45.4,monitor,monitor,19.2,2166,13,0.18
content_d87561fb614e,client_f369cb89fc,45.4,monitor,monitor,4.3,7803,20,0.79
content_7e7f437c608b,client_4e07408562,45.4,monitor,monitor,34.5,1340,7,0.15
content_a9a4194566d0,client_f369cb89fc,45.4,monitor,monitor,2.0,6,20,0.0
content_848adc98b9ce,client_8527a891e2,45.4,monitor,monitor,10.1,8,103,0.0
content_a8f687741c21,client_f369cb89fc,45.3,monitor,monitor,1.0,1,8,0.0
content_9ac3d96b5b48,client_4e07408562,45.3,monitor,monitor,13.6,1811,7,0.22
content_2da6ae9d0882,client_e629fa6598,45.3,monitor,monitor,13.9,297,20,0.34
content_0c0d41e86269,client_f369cb89fc,45.3,monitor,monitor,54.5,333,20,0.0
content_1559ee264f78,client_4e07408562,45.3,monitor,monitor,9.9,9299,25,0.19
content_8ee575f72d40,client_f369cb89fc,45.3,monitor,monitor,1.4,5,20,0.0
content_e8baefc221d3,client_8527a891e2,45.3,monitor,monitor,20.4,7,104,0.0
content_405cbd1b3550,client_f369cb89fc,45.3,monitor,monitor,4.0,10,8,0.0
content_66849e29a8eb,client_4e07408562,45.3,monitor,monitor,6.5,22251,25,0.21
content_063b45493d44,client_f369cb89fc,45.3,monitor,monitor,8.5,6,20,0.0
content_f3a6399711da,client_4e07408562,45.3,monitor,monitor,5.4,1162,104,0.09
content_7f489ad8915c,client_4e07408562,45.3,monitor,monitor,8.5,8777,25,0.24
content_1ff006fc1ff9,client_4e07408562,45.3,monitor,monitor,25.8,1056,13,0.19
content_45b120bb0885,client_4e07408562,45.2,monitor,monitor,9.6,5374,25,0.24
content_7bf3ad78487a,client_8527a891e2,45.2,monitor,monitor,51.5,296,104,0.34
content_a6d7eae49665,client_f369cb89fc,45.2,monitor,monitor,0.8,4,20,0.0
content_6f24984bd099,client_4e07408562,45.2,monitor,monitor,21.2,432,104,0.0
content_aef354fe0cbd,client_f369cb89fc,45.2,monitor,monitor,6.8,4,124,0.0
content_99e950310e54,client_8527a891e2,45.2,monitor,monitor,10.2,10,20,0.0
content_06dd592a7b5e,client_8527a891e2,45.2,monitor,monitor,8.8,5,92,0.0
content_adb019dcde61,client_4e07408562,45.2,monitor,monitor,5.7,2898,104,0.31
content_cb889e05f912,client_4e07408562,45.1,monitor,monitor,28.5,2059,7,0.19
content_c1c66337d0ba,client_8527a891e2,45.1,monitor,monitor,6.5,6,20,0.0
content_1505ce3bb377,client_8527a891e2,45.1,monitor,monitor,3.0,1,98,0.0
content_365cced53e3e,client_f369cb89fc,45.1,monitor,monitor,2.2,5,8,0.0
content_55e155d5dddd,client_4e07408562,45.1,monitor,monitor,14.4,8434,25,0.26
content_4809d1306cd4,client_4e07408562,45.1,monitor,monitor,10.2,470,13,0.43
content_ad42c19afcdb,client_f369cb89fc,45.1,monitor,monitor,22.4,14,20,0.0
content_dfb3be68b7c7,client_8527a891e2,45.1,monitor,monitor,8.1,10,104,0.0
content_ace104f58973,client_4e07408562,45.1,monitor,monitor,19.8,563,13,0.36
content_01618358b525,client_4e07408562,45.1,monitor,monitor,7.9,2110,13,0.09
content_5dbc18c7697f,client_f369cb89fc,45.1,monitor,monitor,6.1,22,20,4.55
content_ed77f6eb13ea,client_e629fa6598,45.1,monitor,monitor,60.9,1989,20,0.0
content_3315313d6930,client_f369cb89fc,45.1,monitor,monitor,3.8,9,20,0.0
content_14b00ef222c4,client_8527a891e2,45.0,monitor,monitor,6.7,3,104,0.0
content_bc16ae58b10d,client_8527a891e2,45.0,monitor,monitor,13.0,14,20,0.0
content_1e7e9344ae09,client_8527a891e2,45.0,monitor,monitor,10.1,17,20,0.0
content_3335b2a38d5f,client_8527a891e2,45.0,monitor,monitor,30.3,11,103,0.0
content_6fa19b4611d7,client_8527a891e2,45.0,monitor,monitor,10.4,31,104,0.0
content_bb1ac706f47d,client_8527a891e2,45.0,monitor,monitor,3.0,3,20,0.0
content_b8dab8a0987f,client_4e07408562,45.0,monitor,monitor,8.5,405,104,0.49
content_2851eb1b0839,client_4e07408562,45.0,monitor,monitor,11.0,2964,13,0.3
content_20073d619610,client_4e07408562,45.0,monitor,monitor,51.0,4546,104,0.02
content_a5b06020eb2e,client_4e07408562,45.0,monitor,monitor,10.3,197,13,0.51
content_42605406bb2e,client_4e07408562,44.9,monitor,monitor,11.2,7816,25,0.5
content_f8d0a67e22fc,client_f369cb89fc,44.9,monitor,monitor,10.9,224,20,2.23
content_2ac6d92eda6c,client_4e07408562,44.9,monitor,monitor,5.7,17951,14,0.45
content_516d51b2955c,client_4e07408562,44.9,monitor,monitor,4.0,7965,20,0.84
content_ac0c3399dc03,client_e629fa6598,44.9,monitor,monitor,8.4,2960,22,0.03
content_a18a8aaed4a6,client_f369cb89fc,44.9,monitor,monitor,25.5,106,20,1.89
content_cff1608c60c4,client_8527a891e2,44.9,monitor,monitor,4.0,6,8,0.0
content_55f2315999cd,client_f369cb89fc,44.9,monitor,monitor,4.9,7,8,0.0
content_0ee62fc45459,client_bdd2d3af3a,44.9,monitor,monitor,6.7,56,20,3.57
content_0929b60950cb,client_4e07408562,44.9,monitor,monitor,11.9,2276,7,0.48
content_1742db057782,client_4e07408562,44.8,monitor,monitor,5.1,8079,13,0.82
content_6a035954876f,client_f369cb89fc,44.8,monitor,monitor,2.0,1,8,0.0
content_20a46ffa0f35,client_e629fa6598,44.8,monitor,monitor,24.2,404,22,0.0
content_a2713a5c710c,client_4e07408562,44.8,monitor,monitor,7.1,17733,25,0.24
